0.000381001	0.58798
0.000381001	0.588922
0.000381001	0.589393
0.000381001	0.590995
0.000381001	0.591466
0.000508001	0.59269
0.000508001	0.593915
0.000508001	0.595234
0.000508001	0.596176
0.000508001	0.597118
0.000508001	0.598154
0.000508001	0.598907
0.000508001	0.599755
0.000508001	0.601168
0.000508001	0.601922
0.000635001	0.603052
0.000635001	0.603806
0.000635001	0.604559
0.000635001	0.605313
0.000635001	0.606066
0.000635001	0.607102
0.000635001	0.607856
0.000635001	0.608327
0.000635001	0.609834
0.000635001	0.610776
0.000635001	0.611247
0.000635001	0.612283
0.000635001	0.61332
0.000635001	0.613696
0.000635001	0.614544
0.000635001	0.615486
0.000762002	0.616522
0.000762002	0.617935
0.000762002	0.618971
0.000762002	0.620008
0.001016	0.620855
0.001016	0.622362
0.001016	0.623304
0.001016	0.624717
0.001143	0.625754
0.00127	0.62679
0.00127	0.62792
0.001397	0.629145
0.001397	0.629616
0.001524	0.630652
0.001651	0.632065
0.001651	0.633289
0.001651	0.634797
0.001651	0.635927
0.001778	0.636869
0.001905	0.638093
0.001905	0.639035
0.001905	0.640543
0.001905	0.641579
0.001905	0.642898
0.002032	0.643934
0.002159	0.645441
0.002286	0.646571
0.002286	0.647796
0.002286	0.648926
0.002286	0.650904
0.002413	0.651846
0.002413	0.653259
0.002413	0.654672
0.002413	0.65552
0.002413	0.656462
0.002413	0.657592
0.00254001	0.659194
0.00254001	0.660136
0.00254001	0.661078
0.00279401	0.662679
0.00292101	0.66428
0.00292101	0.665128
0.00304801	0.666918
0.00304801	0.668237
0.00317501	0.670215
0.00330201	0.671345
0.00330201	0.672381
0.00330201	0.673606
0.00342901	0.674454
0.00342901	0.67549
0.00355601	0.676903
0.00355601	0.678033
0.00368301	0.679917
0.00431801	0.681707
0.00457201	0.683214
0.00469901	0.684156
0.00469901	0.685663
0.00482601	0.686982
0.00482601	0.68896
0.00482601	0.690279
0.00508001	0.691409
0.00520701	0.693482
0.00520701	0.694706
0.00546101	0.695177
0.00571501	0.696119
0.00584201	0.698191
0.00596901	0.699416
0.00647701	0.701017
0.00673101	0.702148
0.00685801	0.703843
0.00698501	0.70535
0.00723901	0.707046
0.00787402	0.708365
0.00825502	0.709778
0.00850902	0.712415
0.00863602	0.714299
0.00914402	0.715147
0.00990602	0.716466
0.010414	0.717219
0.01143	0.718538
0.011938	0.719668
0.0127	0.721647
0.014224	0.723719
0.014732	0.726451
0.015494	0.727581
0.016383	0.728806
0.017907	0.730219
0.019939	0.732102
0.021336	0.734457
0.022733	0.73587
0.024257	0.737849
0.0254001	0.739544
0.0283211	0.742182
0.0298451	0.743689
0.0307341	0.746232
0.0341631	0.74821
0.0370841	0.750377
0.0386081	0.752638
0.0426721	0.754616
0.0464821	0.756876
0.0500381	0.75942
0.0544831	0.762999
0.0591821	0.76526
0.0636271	0.768369
0.0699771	0.771571
0.0767082	0.77402
0.0826772	0.777129
0.0885192	0.780614
0.0957582	0.783817
0.103886	0.787114
0.110871	0.789563
0.118872	0.79286
0.128397	0.796345
0.138557	0.798417
0.148336	0.802939
0.15875	0.808591
0.172466	0.813112
0.183515	0.817069
0.197358	0.821213
0.214122	0.825829
0.229616	0.830916
0.246634	0.835625
0.266066	0.839864
0.285116	0.844574
0.307341	0.848907
0.327661	0.854371
0.348108	0.860023
0.370968	0.86558
0.392431	0.872551
0.41491	0.878014
0.438786	0.883195
0.467869	0.888093
0.494031	0.893557
0.523368	0.898549
0.550292	0.903353
0.578613	0.909853
0.607823	0.915505
0.634112	0.92257
0.662179	0.928222
0.689357	0.934156
0.719964	0.939902
0.743459	0.944612
0.771019	0.950546
0.798324	0.956292
0.823724	0.961473
0.847092	0.966654
0.870841	0.972118
0.888494	0.976639
0.907798	0.978994
0.923673	0.983327
0.93904	0.98587
0.952502	0.988979
0.962027	0.991145
0.972441	0.993783
0.980061	0.996326
0.985903	0.997457
0.990856	0.998022
0.993777	0.998775
0.996063	0.999246
0.997333	0.999529
0.99873	0.999623
0.998984	1
0.999746	1
0.999873	1
1	1
1	1
1	1
